X	Y	Location	Cult	Image
-99.88161335	16.86379826	"Acapulco, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-106.073698	28.63058141	"Chihuahua, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-99.49999765	17.5500007	"Chilpancingo, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-99.13320756	19.43261155	"Ciudad, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-100.8813287	22.15366485	"Gómez, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-103.3496205	20.65965028	"Guadalajara, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-93.062386	18.17602799	"Jalpa de Méndez, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-100.2250369	25.65332736	"León Adán, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-99.13320767	19.43260977	"Mexico City, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-100.3091986	25.67321182	"Monterrey, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-109.4378055	27.0658005	"Navojoa, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-98.29736045	26.07122565	"Reynosa, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-100.9855408	22.15646999	"San Luis, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-104.8945862	21.50416581	"Tepic, Mexico"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-71.5368851	-16.39882171	"Arequipa, Peru"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-77.53332965	-9.533331566	"Huaraz, Peru"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-77.06219795	-12.04781253	"Lima, Peru"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-79.02879656	-8.111997646	"Trujillo, Peru"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-56.18194034	-34.8836077	"Montevideo, Uruguay"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-69.33471764	10.06361599	"Barquisimeto, Venezuela"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-78.69658308	26.52847406	"Freeport, Bahamas"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-77.34499793	25.06000065	"Nassau, Bahamas"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-59.61335045	13.09893821	"Bridgetown, Barbados"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-61.37097339	15.41500063	Dominica	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-61.6789982	12.11650404	Grenada	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-58.15482649	6.804614197	"Georgetown, Guyana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-59.00399431	4.805303335	"Rupununi, Guyana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-76.79200788	17.99273185	"Kingston, Jamaica"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-77.07371031	18.40410544	"Ocho Rios, Jamaica"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-60.9749995	14.5750036	"Ducos, Martinique"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-62.78299301	17.35782521	St. Kitts & Nevis	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-61.22250044	10.69180585	Trinidad & Tobago	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
153.023452	-27.47100654	"Brisbane, Australia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
144.9632833	-37.81410205	"Melbourne, Australia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
151.2069904	-33.86748579	"Sydney, Australia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
177.41667	-17.79999943	"Nadi, Fiji"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
178.4419006	-18.14159646	"Suva, Fiji"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
78.9628838	20.59368577	India	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
104.0304552	1.082829619	"Batam, Indonesia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
106.8451765	-6.211541232	"Jakarta, Indonesia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
101.6840601	3.131922834	"Kuala, Malaysia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
174.7633326	-36.84845505	"Auckland, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
172.6362299	-43.53205101	"Christchurch, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
170.5027988	-45.87875579	"Dunedin, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
175.2792558	-37.78699628	"Hamilton, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
176.9120206	-39.49284141	"Napier, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
174.7762385	-41.28645769	"Wellington, New Zealand"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
120.5960114	16.40233361	"Baguio City, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
120.333336	16.05000171	"Dagupan, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
120.9842203	14.59951302	"Manila, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
123.2805507	13.63910108	"Naga, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
125.5406238	8.947542255	"Butuan City, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
121.7740189	12.87972139	"Diatagon, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
125.5529437	9.329364012	"Jabonga, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
121.553719	16.71498727	"Santiago, Philippines"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
122.9145353	10.60007197	"Bacolod City, Visayas"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
103.8198385	1.352083508	Singapore	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
79.87583367	6.839723187	"Mt. Lavinia, Sri Lanka"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
100.9925424	15.87003551	Thailand	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-175.1999969	-21.13332856	"Nuku'alofa, Tonga"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
29.41667115	-2.916665601	"Masango, Burundi"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
29.10111168	-2.714999545	"Ruziba, Burundi"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-4.027748231	5.336322548	"Abdijan, Cote d'Ivoire"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
15.3138915	-4.331661858	"Kinshasa, Democratic Republic of the Congo"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-0.985830407	5.925281104	"Akim-Oda, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-1.349995024	5.083333359	"Elmina, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-1.621965966	6.68712136	"Kumasi, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-1.473895871	6.533584327	"Kuntanase, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-1.658213145	6.193470466	"Obuasi, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-2.503891877	6.317130579	"Sefwi, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-1.76666251	4.900004116	"Takoradi, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-0.6228357	5.338718291	"Winneba, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-0.649999866	8.216669943	"Yeji, Ghana"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
34.46666907	-1.066664765	"Migori, Kenya"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
34.10000008	-0.78333324	"Ochuna, Kenya"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
35.00583747	-15.78610694	"Blantyre, Malawi"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
57.49638301	-20.1652786	"Port Louis, Mauritius"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
55.53638766	-21.1151371	Reunion	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
30.18635395	-1.755764848	"Giti, Rwanda"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
30.12140105	-1.955570927	"Remera, Rwanda"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
18.42405688	-33.92486666	"Cape Town, South Africa"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
31.02758503	-29.85787205	"Durban, South Africa"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
27.86666941	-32.9833314	"East London, South Africa"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
28.04730842	-26.20410279	"Johannesburg, South Africa"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
1.212503819	6.137781717	"Lomé, Togo"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
26.23046501	-13.71458192	"Kasumpa, Zambia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
28.28717079	-15.40819291	"Lusaka, Zambia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
28.2526636	-12.51780735	"Mufulira, Zambia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
25.8499616	-17.83553899	"Nalubanda, Zambia"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
28.58116156	-20.17218663	"Bulawayo, Zimbabwe"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
31.05396486	-17.82921643	"Harare, Zimbabwe"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-113.4909245	53.54439254	"Edmonton, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-52.71282688	47.56054442	"St. John's, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-79.38318343	43.65322626	"Toronto, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.80248908	33.52066379	"Birmingham, AL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-88.04305074	30.69436081	"Mobile, AL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-112.074036	33.44837752	"Phoenix, AZ"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-110.9264782	32.22174476	"Tucson, AZ"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-93.10767221	36.22979793	"Harrison, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-92.2895939	34.7464809	"Little Rock, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.23965148	34.58621909	"Mena, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-90.86400162	35.97785153	"Sedgwick, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.12881223	36.18674869	"Springdale, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.34826652	35.43675816	"Van Buren, AR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-119.4179283	36.77826337	California	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-119.0187116	35.37329436	"Bakersfield, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-118.2436815	34.05223735	"Los Angeles, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-122.3916738	40.58654394	"Redding, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-121.4943954	38.58157638	"Sacramento, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-121.2907764	37.95770573	"Stockton, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-105.0810905	40.30831869	"Berthoud, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-104.8560892	39.37221567	"Castle Rock, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-108.5506475	39.06387075	"Grand Junction, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-75.57714612	38.45650557	"Delmar, DE"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.1152139	30.72102288	"DeFuniak Springs, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.87230538	26.64062976	"Fort Myers, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.65564837	30.33218512	"Jacksonville, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.94980361	28.03947023	"Lakeland, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.22643505	25.78897282	"Miami, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.14008845	29.18719974	"Ocala, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.37923564	28.53833754	"Orlando, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.63999687	27.77305608	"St. Petersburg, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.28073123	30.43825722	"Tallahassee, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.05337063	26.71534607	"West Palm Beach, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.38797768	33.74899757	"Atlanta, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.01051423	33.47349819	"Augusta, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-83.57238603	34.11705619	"Jefferson, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-83.63240005	32.84069574	"Macon, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.50912897	34.87202321	"Trenton, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-89.58898488	40.69365367	"Peoria, IL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.15806766	39.76840535	"Indianapolis, IN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.62746053	39.11405622	"Kansas City, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.61141922	38.84028133	"Salina, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.33610731	37.68889124	"Wichita, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-87.59001101	37.83615568	"Hendersone, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.08326378	37.12898094	"Londone, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.75845173	38.25266915	"Louisville, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-90.07152854	29.95106667	"New Orleans, LA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-92.6379246	32.52320738	"Ruston, LA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-76.94556511	39.20620039	"Clarksville, MD"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-71.80229054	42.262594	"Worcester, MA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.66808485	42.96336218	"Grand Rapids, MI"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.58722477	42.29171062	"Kalamazoo, MI"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.163239	45.55794923	"St. Cloud, MN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-93.26666663	44.98333652	"Minneapolis, MN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-89.13061082	31.6940535	"Laurel, MS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
